timestamp,value
2026-04-29 21:05:49+00,0
2026-04-29 21:05:51+00,0
2026-04-29 21:05:56+00,0
2026-04-29 21:06:01+00,0
2026-04-29 21:06:06+00,0
2026-04-29 21:06:11+00,0
2026-04-29 21:06:16+00,0
2026-04-29 21:06:21+00,0
2026-04-29 21:06:26+00,0
2026-04-29 21:06:31+00,0
2026-04-29 21:06:36+00,0
2026-04-29 21:06:41+00,0
2026-04-29 21:06:46+00,0
2026-04-29 21:06:51+00,0
2026-04-29 21:06:56+00,0
2026-04-29 21:07:01+00,0
2026-04-29 21:07:06+00,0
2026-04-29 21:07:11+00,0
2026-04-29 21:07:16+00,0
2026-04-29 21:07:21+00,0
2026-04-29 21:07:26+00,0
2026-04-29 21:07:31+00,0
2026-04-29 21:07:36+00,0
2026-04-29 21:07:41+00,0
2026-04-29 21:07:46+00,0
2026-04-29 21:07:51+00,0
2026-04-29 21:07:56+00,0
2026-04-29 21:08:01+00,0
2026-04-29 21:08:06+00,0
2026-04-29 21:08:11+00,0
2026-04-29 21:08:16+00,0
2026-04-29 21:08:21+00,0
2026-04-29 21:08:26+00,0
2026-04-29 21:08:31+00,0
2026-04-29 21:08:36+00,0
2026-04-29 21:08:41+00,0
2026-04-29 21:08:46+00,0
2026-04-29 21:08:51+00,0
2026-04-29 21:08:56+00,0
2026-04-29 21:09:01+00,0
2026-04-29 21:09:06+00,0
2026-04-29 21:09:11+00,0
2026-04-29 21:09:16+00,0
2026-04-29 21:09:21+00,0
2026-04-29 21:09:26+00,0
2026-04-29 21:09:31+00,0
2026-04-29 21:09:36+00,0
2026-04-29 21:09:41+00,0
2026-04-29 21:09:46+00,0
2026-04-29 21:09:51+00,0
2026-04-29 21:09:56+00,0
2026-04-29 21:10:01+00,0
2026-04-29 21:10:06+00,0
2026-04-29 21:10:11+00,0
2026-04-29 21:10:16+00,0
2026-04-29 21:10:21+00,0
2026-04-29 21:10:26+00,0
2026-04-29 21:10:31+00,0
2026-04-29 21:10:36+00,0
2026-04-29 21:10:41+00,0
2026-04-29 21:10:46+00,0
2026-04-29 21:10:51+00,0
2026-04-29 21:10:56+00,0
2026-04-29 21:11:01+00,0
2026-04-29 21:11:06+00,0
2026-04-29 21:11:11+00,0
2026-04-29 21:11:16+00,0
2026-04-29 21:11:21+00,0
2026-04-29 21:11:26+00,0
2026-04-29 21:11:31+00,0
2026-04-29 21:11:36+00,0
2026-04-29 21:11:41+00,0
2026-04-29 21:11:46+00,0
2026-04-29 21:11:51+00,0
2026-04-29 21:11:56+00,0
